taxon,lineage,conflict,ambiguity_score,scorpio_call,scorpio_support,scorpio_conflict,version,pangolin_version,pangoLEARN_version,pango_version,status,note
VA-DCLS-1607_S7_L001,B.1.1.207,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.1.207(1/1)
VA-DCLS-1609_S9_L001,B.1.451,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.451(1/1)
VA-DCLS-1610_S10_L001,B.1.369,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.369(3/3)
VA-DCLS-1612_S12_L001,B.1,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1(1/1)
VA-DCLS-1613_S13_L001,B.1,0.5,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1(1/2) B.1.163(1/2)
VA-DCLS-1615_S15_L001,B.1.240,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.240(1/1)
VA-DCLS-1617_S17_L001,B.1.369,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.369(1/1)
VA-DCLS-1619_S19_L001,B.1.1,0.2,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.1(4/5) B.1.1.16(1/5)
VA-DCLS-1620_S20_L001,B.1.2,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.2(1/1)
VA-DCLS-1621_S21_L001,B.1.1.207,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.1.207(1/1)
VA-DCLS-1623_S23_L001,B.1.369,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.369(1/1)
VA-DCLS-1624_S24_L001,B.1.1,0.25,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.1(3/4) B.1.1.16(1/4)
VA-DCLS-1625_S25_L001,B.1.369,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.369(1/1)
VA-DCLS-1626_S26_L001,B.1.240,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.240(1/1)
VA-DCLS-1627_S27_L001,B.1.110.3,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.110.3(1/1)
VA-DCLS-1628_S28_L001,B.1.1.207,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.1.207(1/1)
VA-DCLS-1629_S29_L001,B.1.369,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.369(1/1)
VA-DCLS-1630_S30_L001,B.1.369,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.369(1/1)
VA-DCLS-1633_S33_L001,B.1.369,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.369(1/1)
VA-DCLS-1634_S34_L001,B.1.1,0.222222222,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.1(7/9) B.1.1.122(1/9) B.1.1.205(1/9)
VA-DCLS-1635_S35_L001,B.1.265,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.265(1/1)
VA-DCLS-1636_S36_L001,B.1.509,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.509(1/1)
VA-DCLS-1637_S37_L001,B.1.369,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.369(1/1)
VA-DCLS-1638_S38_L001,B.1.369,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.369(1/1)
VA-DCLS-1639_S39_L001,B.1.369,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.369(2/2)
VA-DCLS-1640_S40_L001,B.1.2,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.2(1/1)
VA-DCLS-1642_S42_L001,B.1.369,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.369(1/1)
VA-DCLS-1646_S46_L001,B.1.369,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.369(1/1)
VA-DCLS-1647_S8_L001,B.1.240,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.240(1/1)
VA-DCLS-1648_S1_L001,B.1.2,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.2(2/2)
VA-DCLS-1651_S4_L001,B.1.1,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.1(1/1)
VA-DCLS-1652_S5_L001,B.1.1.135,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.1.135(1/1)
VA-DCLS-1653_S6_L001,B.1.110.3,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.110.3(1/1)
VA-DCLS-1655_S8_L001,B.1.1.437,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.1.437(2/2)
VA-DCLS-1657_S10_L001,B.1.369,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.369(1/1)
VA-DCLS-1658_S11_L001,B.1.451,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.451(1/1)
VA-DCLS-1659_S12_L001,B.1.451,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.451(1/1)
VA-DCLS-1661_S14_L001,B.1.451,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.451(1/1)
VA-DCLS-1662_S15_L001,B.1.240,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.240(1/1)
VA-DCLS-1663_S16_L001,B.1.2,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.2(1/1)
VA-DCLS-1664_S17_L001,B.1.369,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.369(1/1)
VA-DCLS-1665_S18_L001,B.1.369,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.369(3/3)
VA-DCLS-1666_S19_L001,B.1,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1(1/1)
VA-DCLS-1668_S21_L001,B.1.2,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.2(3/3)
VA-DCLS-1671_S24_L001,B.1.240,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.240(1/1)
VA-DCLS-1672_S25_L001,B.1.2,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.2(1/1)
VA-DCLS-1673_S26_L001,B.1.1.304,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.1.304(1/1)
VA-DCLS-1677_S30_L001,B.1.544,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.544(1/1)
VA-DCLS-1678_S31_L001,B.1.1.304,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.1.304(1/1)
VA-DCLS-1707_S15_L001,B.1,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1(1/1)
VA-DCLS-1709_S27_L001,B.1,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1(2/2)
VA-DCLS-1713_S41_L001,B.1.240,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.240(1/1)
VA-DCLS-1714_S42_L001,B.1.240,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.240(1/1)
VA-DCLS-1715_S43_L001,B.1.280,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.280(1/1)
VA-DCLS-1716_S44_L001,B.1.240,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.240(1/1)
VA-DCLS-1717_S45_L001,B.1.2,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.2(1/1)
VA-DCLS-1721_S9_L001,B.1.110.3,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.110.3(1/1)
VA-DCLS-1722_S10_L001,B.1.595,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.595(1/1)
VA-DCLS-1723_S11_L001,B.1.110.3,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.110.3(1/1)
VA-DCLS-1724_S12_L001,B.1.240,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.240(1/1)
VA-DCLS-1729_S14_L001,B.1.240,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.240(1/1)
VA-DCLS-1733_S17_L001,B.1.595,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.595(1/1)
VA-DCLS-1735_S19_L001,B.1.240,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.240(1/1)
VA-DCLS-1736_S29_L001,B.1.2,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.2(3/3)
VA-DCLS-1737_S30_L001,B.1.2,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.2(2/2)
VA-DCLS-1739_S32_L001,B.1.2,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.2(1/1)
VA-DCLS-1740_S33_L001,B.1.1,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.1(4/4)
VA-DCLS-1742_S35_L001,B.1.110.3,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.110.3(1/1)
VA-DCLS-1743_S36_L001,B.1.240,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.240(1/1)
VA-DCLS-1744_S37_L001,B.1.240,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.240(1/1)
VA-DCLS-1745_S38_L001,B.1.1.207,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.1.207(1/1)
VA-DCLS-1746_S39_L001,B.1.2,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.2(1/1)
VA-DCLS-1747_S40_L001,B.1.110.3,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.110.3(1/1)
VA-DCLS-1750_S43_L001,B.1.2,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.2(1/1)
VA-DCLS-1752_S45_L001,B.1.1.135,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.1.135(1/1)
VA-DCLS-1753_S46_L001,B.1.240,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.240(1/1)
VA-DCLS-1755_S49_L001,B.1.595,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.595(1/1)
VA-DCLS-1758_S52_L001,B.1,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1(1/1)
VA-DCLS-1761_S55_L001,B.1.439,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.439(1/1)
VA-DCLS-1762_S56_L001,B.1,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1(1/1)
VA-DCLS-1764_S58_L001,B.1.280,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.280(1/1)
VA-DCLS-1765_S59_L001,B.1.595.3,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.595.3(1/1)
VA-DCLS-1766_S60_L001,B.1.340,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.340(1/1)
VA-DCLS-1767_S61_L001,B.1.2,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.2(2/2)
VA-DCLS-1769_S63_L001,B.1.582,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.582(1/1)
VA-DCLS-1770_S64_L001,B.1.2,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.2(3/3)
VA-DCLS-1772_S66_L001,B.1.544,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.544(1/1)
VA-DCLS-1775_S69_L001,B.1.1,0.5,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.1(1/2) B.1.1.344(1/2)
VA-DCLS-1776_S70_L001,B.1.2,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.2(4/4)
VA-DCLS-1777_S71_L001,B.1.2,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.2(4/4)
VA-DCLS-1778_S72_L001,B.1.2,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.2(1/1)
VA-DCLS-1783_S77_L001,B.1.2,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.2(1/1)
VA-DCLS-1784_S78_L001,B.1.2,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.2(1/1)
VA-DCLS-1785_S79_L001,B.1.2,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.2(3/3)
VA-DCLS-1786_S80_L001,B.1.582,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.582(1/1)
VA-DCLS-1787_S81_L001,B.1.605,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.605(1/1)
VA-DCLS-1788_S82_L001,B.1.240,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.240(1/1)
VA-DCLS-1790_S84_L001,B.1.240,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.240(1/1)
VA-DCLS-1791_S85_L001,B.1.1,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.1(4/4)
VA-DCLS-1792_S86_L001,B.1.240,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.240(1/1)
VA-DCLS-1793_S87_L001,B.1.240,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.240(1/1)
VA-DCLS-1794_S88_L001,B.1.2,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.2(1/1)
VA-DCLS-1795_S89_L001,B.1.1.135,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.1.135(1/1)
VA-DCLS-1796_S90_L001,B.1,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1(1/1)
VA-DCLS-1798_S92_L001,B.1.2,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.2(1/1)
VA-DCLS-1800_S94_L001,B.1.1,0.2,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.1(4/5) B.1.1.481(1/5)
VA-DCLS-1802_S20_L001,B.1.240,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.240(1/1)
VA-DCLS-1804_S22_L001,B.1.1,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.1(1/1)
VA-DCLS-1809_S27_L001,B.1.1.392,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.1.392(1/1)
VA-DCLS-1810_S28_L001,B.1.1.392,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.1.392(1/1)
VA-DCLS-1811_S29_L001,B.1,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1(1/1)
VA-DCLS-1819_S15_L001,B.1.240,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.240(1/1)
VA-DCLS-1823_S19_L001,B.1.2,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.2(1/1)
VA-DCLS-1836_S1_L001,B.1.1,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.1(2/2)
VA-DCLS-1837_S2_L001,B.1,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1(1/1)
VA-DCLS-1838_S3_L001,B.1.1.231,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.1.231(1/1)
VA-DCLS-1839_S4_L001,B.1.1.231,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.1.231(1/1)
VA-DCLS-1840_S5_L001,B.1,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1(2/2)
VA-DCLS-1841_S6_L001,B.1,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1(1/1)
VA-DCLS-1842_S7_L001,B.1,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1(1/1)
VA-DCLS-1844_S9_L001,B.39,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.39(1/1)
VA-DCLS-1845_S10_L001,B.1,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1(1/1)
VA-DCLS-1846_S30_L001,C.23,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: C.23(1/1)
VA-DCLS-1847_S31_L001,B.1.443,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.443(1/1)
VA-DCLS-1848_S24_L001,B.1.595,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.595(1/1)
VA-DCLS-1853_S29_L001,B.1.609,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.609(1/1)
VA-DCLS-1854_S30_L001,B.1.1.207,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.1.207(1/1)
VA-DCLS-1855_S31_L001,B.1,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1(1/1)
VA-DCLS-1856_S32_L001,B.1.595,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.595(1/1)
VA-DCLS-1858_S34_L001,B.1,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1(1/1)
VA-DCLS-1862_S38_L001,B.1.369,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.369(2/2)
VA-DCLS-1863_S39_L001,B.1.1.207,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.1.207(1/1)
VA-DCLS-1864_S40_L001,B.1.605,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.605(1/1)
VA-DCLS-1869_S45_L001,B.1.541,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.541(1/1)
VA-DCLS-1870_S46_L001,B.1,0.5,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1(1/2) B.1.238(1/2)
VA-DCLS-1871_S1_L001,B.1.595,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.595(1/1)
VA-DCLS-1872_S2_L001,B.1.2,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.2(1/1)
VA-DCLS-1873_S3_L001,B.1,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1(1/1)
VA-DCLS-1874_S4_L001,B.1.240,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.240(1/1)
VA-DCLS-1877_S7_L001,B.1.240,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.240(1/1)
VA-DCLS-1880_S10_L001,B.1.2,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.2(1/1)
VA-DCLS-1883_S13_L001,B.1.541,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.541(1/1)
VA-DCLS-1884_S14_L001,B.1.110.3,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.110.3(1/1)
VA-DCLS-1885_S15_L001,B.1.240,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.240(3/3)
VA-DCLS-1886_S16_L001,B.1.541,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.541(1/1)
VA-DCLS-1887_S17_L001,B.1.2,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.2(1/1)
VA-DCLS-1896_S5_L001,B.1.2,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.2(1/1)
VA-DCLS-1897_S6_L001,B.1.2,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.2(1/1)
VA-DCLS-1899_S4_L001,B.1.1,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.1(1/1)
VA-DCLS-1900_S8_L001,B.1.369,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.369(1/1)
VA-DCLS-1905_S13_L001,B.1.369,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.369(1/1)
VA-DCLS-1906_S5_L001,B.1.1,0.222222222,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.1(7/9) B.1.1.37(1/9) B.1.1.99(1/9)
VA-DCLS-1907_S6_L001,B.1.1,0.2,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.1(8/10) B.1.1.37(1/10) B.1.1.99(1/10)
VA-DCLS-1908_S7_L001,B.1.1,0.2,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.1(8/10) B.1.1.37(1/10) B.1.1.99(1/10)
VA-DCLS-1909_S8_L001,B.1.1,0.222222222,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.1(7/9) B.1.1.37(1/9) B.1.1.99(1/9)
VA-DCLS-1910_S9_L001,B.1.1,0.25,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.1(6/8) B.1.1.37(1/8) B.1.1.99(1/8)
VA-DCLS-1911_S10_L001,B.1.1,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.1(1/1)
VA-DCLS-1915_S1_L001,B.1.452,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.452(1/1)
VA-DCLS-1918_S4_L001,B.1.369,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.369(1/1)
VA-DCLS-1919_S5_L001,B.1.2,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.2(1/1)
VA-DCLS-1920_S6_L001,B.1.2,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.2(1/1)
VA-DCLS-1921_S7_L001,B.1.2,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.2(1/1)
VA-DCLS-1922_S8_L001,B.1.2,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.2(1/1)
VA-DCLS-1924_S2_L001,B.1.2,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.2(1/1)
VA-DCLS-1925_S3_L001,B.1.1,0.181818182,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.1(9/11) B.1.1.37(1/11) B.1.1.99(1/11)
VA-DCLS-1927_S20_L001,B.1.2,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.2(1/1)
VA-DCLS-1928_S21_L001,B.1,0.5,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1(1/2) B.1.238(1/2)
VA-DCLS-1930_S23_L001,B.1.110.3,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.110.3(1/1)
VA-DCLS-1931_S24_L001,B.1.110.3,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.110.3(1/1)
VA-DCLS-1932_S25_L001,B.1.240,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.240(1/1)
VA-DCLS-1933_S26_L001,B.1.2,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1.2(1/1)
VA-DCLS-1934_S27_L001,B.1,0,,,,,PUSHER-v1.2.105,3.1.17,,v1.2.105,passed_qc,Usher placements: B.1(2/2)
